Date,Open,High,Low,Close,Volume
20080729,5.8416,5.9636,5.8416,5.9026,5525054
20080730,5.9636,6.3473,5.9636,6.2775,11982320
20080731,6.2775,6.4083,6.1554,6.3996,7586063
20080801,6.4083,6.4083,6.1293,6.1642,5611583
20080805,6.1816,6.4257,6.1729,6.4083,8506125
20080806,6.417,6.478,6.2688,6.4432,6653241
20080807,6.3734,6.5652,6.3473,6.4955,6895136
20080808,6.4955,6.975,6.4432,6.8181,9967546
20080811,6.8181,6.9576,6.757,6.8355,7476751
20080812,6.7919,6.8442,6.5303,6.5914,7448038
20080813,6.5391,6.7919,6.4868,6.757,6158322
20080814,6.7134,6.8181,6.6263,6.7658,5062831
20080815,6.6698,6.7134,6.4955,6.6001,4420615
20080818,6.6175,6.7047,6.4693,6.5042,3155008
20080819,6.3734,6.4432,6.2688,6.2949,5855157
20080820,6.3124,6.5739,6.2862,6.5478,5137972
20080821,6.4955,6.6524,6.4257,6.5565,5532030
20080822,6.5827,6.7134,6.5739,6.6698,3224669
20080825,6.6088,6.635,6.3821,6.417,4201624
20080826,6.4519,6.5565,6.356,6.5478,4640098
20080827,6.5129,6.6524,6.4519,6.6437,6157293
20080828,6.6611,6.9488,6.6524,6.9488,8266846
20080829,6.9488,7.193,6.9488,7.193,13165240
20080902,7.193,7.254,7.0099,7.0099,11361210
20080903,7.036,7.3761,7.0099,7.3238,13647870
20080904,7.4109,7.4109,6.6611,6.8093,17860970
20080905,6.8006,6.8006,6.2339,6.5391,19110470
20080908,6.7658,6.7832,6.4955,6.5042,8016465
20080909,6.5129,6.6698,6.2513,6.3211,6632247
20080910,6.417,6.4868,6.2165,6.4519,7509526
20080911,6.3037,6.5216,6.2339,6.5042,5234208
20080912,6.4693,6.6001,6.3996,6.4344,5728893
20080915,6.2339,6.3211,6.1118,6.1118,6450750
20080916,6.0159,6.0595,5.7021,6.0421,12402410
20080917,6.0334,6.0421,5.24,5.5538,16155550
20080918,5.5364,5.92,5.2487,5.3184,18648540
20080919,5.6672,5.9026,5.4143,5.7718,22079280
20080922,5.7195,5.9723,5.5974,5.6236,8799367
20080923,5.5364,5.798,5.4579,5.5713,12386810
20080924,5.5974,5.6062,5.2487,5.301,9372094
20080925,5.4056,5.5103,5.2748,5.2923,11936470
20080926,5.2138,5.2138,4.7604,4.9871,14483870
20080929,4.7953,4.9174,4.3332,4.464,11675490
20080930,4.7256,5.0394,4.6645,5.0394,14040200
20081001,4.9697,4.9871,4.6297,4.7256,12098440
20081002,4.7953,4.7953,4.3507,4.3507,12578260
20081003,4.4466,4.743,4.403,4.5338,19792910
20081006,4.3158,4.3768,3.5834,4.3768,21183240
20081007,4.3681,4.6471,3.845,3.967,17220750
20081008,3.4439,4.1414,3.4439,4.0193,24407330
20081009,4.1763,4.2722,3.4439,3.627,18639800
20081010,3.2695,3.4003,2.7638,3.0516,23135830
20081014,4.3594,4.3943,3.4875,3.6444,28684690
20081015,3.5173,3.9383,3.4383,3.7278,14179870
20081016,3.8593,3.8769,3.5523,3.6664,11922300
20081017,3.6401,3.9997,3.5699,3.8243,12177690
20081020,3.9383,4.1663,3.7979,4.14,16768810
20081021,4.1049,4.2979,3.947,3.9909,11222440
20081022,3.8243,3.9295,3.6751,3.7102,12503270
20081023,3.7629,3.9909,3.6488,3.8155,14376910
20081024,3.5085,4.026,3.4646,4.026,9430297
20081027,3.8418,3.8856,3.5962,3.5962,7161951
20081028,3.7892,3.8856,3.605,3.8856,14038380
20081029,3.9383,3.947,3.7804,3.8506,13558560
20081030,3.9383,4.1926,3.912,4.1488,15007190
20081031,4.1488,4.3067,4.0786,4.0786,11321350
20081103,4.1751,4.3768,4.1576,4.3593,8210015
20081104,4.5084,4.8066,4.4382,4.561,13403480
20081105,4.561,4.561,4.14,4.1926,10709480
20081106,4.1926,4.219,3.9646,4.0786,12293820
20081107,4.2014,4.3242,4.0786,4.1225,7001865
20081110,4.2979,4.3505,4.0874,4.1312,7638323
20081111,4.1225,4.14,3.9821,4.0435,6377236
20081112,3.9997,4.1049,3.9295,3.9909,8957774
20081113,4.0611,4.2891,3.8243,4.2891,10398720
20081114,4.2102,4.2102,3.9558,3.9909,13732540
20081117,3.9909,3.9997,3.6839,3.7892,16980990
20081118,3.7541,3.7979,3.5436,3.605,16342710
20081119,3.5523,3.5699,3.3331,3.4646,16448270
20081120,3.3418,3.3769,3.0699,3.1138,17438560
20081121,3.4909,3.605,3.1752,3.605,11212650
20081124,3.5085,3.5611,3.3506,3.5611,10557040
20081125,3.5611,3.8506,3.4208,3.5173,9100406
20081126,3.4295,3.7015,3.3769,3.5874,5957995
20081127,3.5962,3.6751,3.5173,3.6137,2541578
20081128,3.5962,3.8155,3.5787,3.8067,6157341
20081201,3.7278,3.7979,3.3243,3.5787,13309140
20081202,3.6137,3.6751,3.2541,3.3155,10105720
20081203,3.2892,3.5085,3.2804,3.412,7753268
20081204,3.5436,3.6664,3.3857,3.4383,12127110
20081205,3.4646,3.5436,3.3857,3.4909,8064129
20081208,3.6576,3.7629,3.5874,3.6839,6098622
20081209,3.6839,3.7541,3.605,3.6401,5956434
20081210,3.6664,3.6927,3.6225,3.6927,6246745
20081211,3.6401,3.6751,3.5085,3.5787,6143853
20081212,3.4909,3.7102,3.3681,3.6839,7775338
20081215,3.6839,3.6927,3.5085,3.5699,7012766
20081216,3.5523,3.8067,3.5523,3.8067,9213909
20081218,3.7716,3.7716,3.605,3.6839,9148935
20081219,3.6839,3.7278,3.5436,3.6313,12384670
20081222,3.6927,3.719,3.5085,3.605,4732816
20081223,3.6664,3.7015,3.5611,3.5874,3519080
20081224,3.5962,3.605,3.5436,3.5611,1217800
20081229,3.6839,3.7102,3.605,3.6927,4424196
20081230,3.7278,3.9295,3.6751,3.912,6155367
20081231,3.912,3.9207,3.7629,3.9032,4601214
20090102,3.8944,4.219,3.833,4.14,5445886
20090105,4.2102,4.3418,4.0348,4.2277,8467558
20090106,4.3154,4.447,4.1312,4.1751,9335217
20090107,4.1049,4.1839,4.0435,4.14,7235735
20090108,4.1576,4.3418,4.0435,4.2979,10323560
20090109,4.3154,4.3418,4.1049,4.14,10635640
20090112,4.14,4.1663,3.912,3.912,8219524
20090113,3.9295,4.2716,3.8856,4.2453,12279850
20090114,4.1615,4.1615,3.9675,3.9675,13694410
20090115,4.0204,4.2938,3.994,4.188,11615870
20090116,4.2761,4.2938,4.1086,4.1703,5602791
20090119,4.2232,4.3555,4.1439,4.3555,4264499
20090120,4.3202,4.3202,3.9411,3.9411,10101580
20090121,4.0204,4.1351,3.9411,4.0998,7663869
20090122,3.994,4.0998,3.8529,4.0557,8948068
20090123,3.9587,4.091,3.8794,3.9675,8272334
20090126,3.994,4.1262,3.9764,3.994,5138491
20090127,4.0381,4.1703,4.0381,4.091,6922554
20090128,4.1439,4.2144,4.0822,4.1703,6003584
20090129,4.1174,4.1262,3.5532,3.5708,16387170
20090130,3.6325,3.6854,3.3151,3.3504,17804340
20090202,3.3063,3.3768,2.9272,3.0506,19462310
20090203,3.0947,3.1299,2.8478,3.0594,20900960
20090204,3.1388,3.4474,3.0859,3.2798,20430280
20090205,3.3063,3.3063,3.0418,3.1299,17901160
20090206,3.1299,3.2181,3.0506,3.0594,11281550
20090209,3.0594,3.2093,2.9624,3.2093,7350335
20090210,3.2181,3.2534,3.0947,3.1652,10515970
20090211,3.1652,3.2534,3.0065,3.0065,8542835
20090212,3.0153,3.1211,2.9712,3.1123,5337822
20090213,3.0153,3.0418,2.8566,2.9007,11840150
20090217,2.8654,2.9095,2.7949,2.8478,13039830
20090218,2.8214,2.8654,2.4687,2.4863,22228510
20090219,2.4687,2.742,2.4687,2.6803,14552810
20090220,2.645,2.6803,2.4599,2.4687,13406510
20090223,2.4863,2.5657,2.2835,2.3188,15708890
20090224,2.3453,2.5833,2.31,2.5657,24862910
20090225,2.6009,2.6274,2.4334,2.5304,17277910
20090226,2.5392,2.6803,2.504,2.5657,16851220
20090227,2.548,2.6538,2.4687,2.6098,10686680
20090302,2.5128,2.5128,2.1954,2.2483,14964570
20090303,2.31,2.4246,2.213,2.407,15095020
20090304,2.504,2.504,2.3364,2.3629,14496640
20090305,2.3188,2.3629,2.1072,2.1513,13924920
20090306,2.1513,2.1954,2.0102,2.1513,12934200
20090309,2.1337,2.1601,1.9573,2.0631,12262330
20090310,2.1425,2.4158,2.0984,2.2835,23774930
20090311,2.6362,2.6362,2.3893,2.3893,21479430
20090312,2.4599,2.5216,2.407,2.4599,10663820
20090313,2.504,2.5745,2.4334,2.4511,9244929
20090316,2.5569,2.6186,2.5304,2.5921,13208110
20090317,2.6186,2.6186,2.504,2.5745,6390205
20090318,2.5657,2.6715,2.4687,2.645,10913700
20090319,2.6627,2.7332,2.5657,2.5657,8732170
20090320,2.5745,2.6186,2.4246,2.4687,12780510
20090323,2.5833,2.7156,2.5216,2.645,8757186
20090324,2.6009,2.6627,2.5657,2.6627,7622086
20090325,2.645,2.6891,2.5128,2.5128,13773010
20090326,2.548,2.6186,2.5216,2.6186,11886510
20090327,2.6098,2.6627,2.5657,2.645,6924439
20090330,2.645,2.7156,2.5569,2.6098,12814220
20090331,2.6627,2.6891,2.5833,2.5921,11505460
20090401,2.5657,2.6803,2.5569,2.6803,8116463
20090402,2.8302,3.033,2.8125,2.9536,25399250
20090403,2.9624,2.9624,2.8125,2.9272,10021090
20090406,2.9183,3.1035,2.9007,3.0506,13129870
20090407,3.0065,3.033,2.9448,3.0065,10233140
20090408,2.9624,3.0065,2.9536,2.9977,4829276
20090409,3.0947,3.2446,3.0859,3.1917,15539400
20090413,3.174,3.2887,3.1299,3.2358,4990667
20090414,3.2358,3.2887,3.1476,3.1828,8071672
20090415,3.1388,3.174,3.0594,3.0682,6721770
20090416,3.1123,3.1652,3.0859,3.1388,6076497
20090417,3.2005,3.2446,3.1564,3.2093,4661069
20090420,3.1564,3.1652,3.0682,3.1123,4563922
20090421,3.0682,3.0947,2.9977,3.0594,4184164
20090422,3.077,3.1211,3.0418,3.0682,4389035
20090423,3.077,3.0947,3.033,3.0682,2819612
20090424,3.0859,3.2181,3.077,3.2093,8700443
20090427,3.174,3.271,3.0947,3.1564,11984640
20090428,3.1299,3.1476,3.0418,3.0859,11529240
20090429,3.1388,3.2181,3.0859,3.1035,7597727
20090430,3.2093,3.368,3.1917,3.3327,24443810
20090501,3.2975,3.3768,3.2622,3.3063,6669605
20090504,3.3504,3.4738,3.3063,3.4474,13831150
20090505,3.4474,3.659,3.4297,3.6413,12138730
20090506,3.6325,3.7736,3.6237,3.6413,8956151
20090507,3.9235,3.9235,3.5443,3.562,11889460
20090508,3.6325,3.703,3.5972,3.6678,8797732
20090511,3.6237,3.6501,3.5003,3.5091,6097790
20090512,3.5003,3.5708,3.4297,3.465,6196702
20090513,3.4162,3.4694,3.2387,3.2387,7342399
20090514,3.2565,3.5138,3.1145,3.4162,14097750
20090515,3.4162,3.5138,3.3452,3.3452,4792324
20090519,3.4605,3.5404,3.3984,3.4872,7126810
20090520,3.5049,3.5582,3.4339,3.4605,5760544
20090521,3.3984,3.4162,3.2565,3.3541,6991775
20090522,3.3541,3.4162,3.292,3.3807,3903581
20090525,3.3363,3.3718,3.3275,3.3363,1602026
20090526,3.3275,3.3718,3.3097,3.3452,6452127
20090527,3.3363,3.3541,3.2298,3.2298,5265788
20090528,3.2831,3.3097,3.221,3.2653,8759197
20090529,3.3097,3.3452,3.2476,3.2476,4328286
20090601,3.3008,3.5404,3.3008,3.5049,10470680
20090602,3.5315,3.5404,3.3718,3.4339,7743130
20090603,3.2298,3.2653,3.0879,3.1411,34107580
20090604,3.1589,3.1944,3.0346,3.1056,16202990
20090605,3.1234,3.1589,3.0169,3.0258,14970570
20090608,2.9903,2.9991,2.8039,2.9193,20009910
20090609,2.9282,2.9814,2.9015,2.9814,9220904
20090610,3.0524,3.0524,2.8572,2.8927,9638410
20090611,2.9282,3.0613,2.8927,3.0435,15635610
20090612,2.9991,3.0346,2.9459,2.9636,10807800
20090615,3.0613,3.0879,2.9636,3.0346,8120698
20090616,3.0967,3.1056,2.937,2.937,10173240
20090617,2.9548,3.0435,2.8749,3.0169,7998515
20090618,3.0346,3.0435,2.9725,2.9903,7166010
20090619,3.0435,3.0524,2.9548,2.9725,11093970
20090622,2.9636,2.9636,2.8838,2.9459,5830899
20090623,2.9459,2.9903,2.8838,2.8838,5758722
20090624,2.9104,2.9991,2.8838,2.9991,5778331
20090625,3.0258,3.0258,2.9193,2.9548,5717884
20090626,2.9548,3.0169,2.937,3.0169,3574786
20090629,3.0346,3.0967,2.9991,3.0967,5447064
20090630,3.0967,3.0967,3.0258,3.0613,4869966
20090702,3.0524,3.0524,2.9636,2.9725,5460513
20090703,2.9903,3.008,2.9725,2.9991,772050
20090706,2.9725,3.0524,2.9104,3.0524,4268420
20090707,3.008,3.0435,2.9636,2.9636,4835816
20090708,2.937,2.9991,2.9015,2.9282,7359755
20090709,2.9282,3.0613,2.9282,3.0613,7282758
20090710,3.0346,3.1056,2.9991,3.0967,4146636
20090713,3.1056,3.3097,3.1056,3.3097,8195769
20090714,3.3186,3.3275,3.221,3.292,6146262
20090715,3.3143,3.3411,3.225,3.225,3575717
20090716,3.2071,3.35,3.1803,3.3143,5297251
20090717,3.3322,3.3322,3.1982,3.2607,4652032
20090720,3.2786,3.3143,3.2071,3.2071,3002002
20090721,3.2428,3.2875,3.2071,3.2428,4163446
20090722,3.2428,3.2696,3.216,3.2339,2809531
20090723,3.216,3.2428,3.1982,3.2428,8144151
20090724,3.2428,3.2696,3.225,3.2518,3195400
20090727,3.2607,3.2786,3.1356,3.1535,4200081
20090728,3.1088,3.1535,3.0999,3.1267,6980129
20090729,3.1356,3.1803,3.082,3.1446,5229051
20090730,3.1624,3.2428,3.1267,3.2339,6055743
20090731,3.1982,3.4126,3.1892,3.4126,10159750
20090804,3.4394,3.484,3.4215,3.484,7996280
20090805,3.484,3.7699,3.484,3.7699,18651700
20090806,3.7699,3.8771,3.5555,3.7074,12273460
20090807,3.7163,3.7788,3.6538,3.752,5598468
20090810,3.7252,3.895,3.7074,3.8682,6615547
20090811,3.7967,3.8414,3.5555,3.627,8304625
20090812,3.5555,3.7074,3.5198,3.5734,4465264
20090813,3.6627,3.9307,3.6359,3.8682,14622250
20090814,3.886,3.886,3.7967,3.8414,4973717
20090817,3.752,3.7788,3.618,3.6359,5458452
20090818,3.6627,3.7252,3.6359,3.7074,5422669
20090819,3.627,3.7252,3.618,3.6984,5385014
20090820,3.6806,3.6806,3.5019,3.5555,13833230
20090821,3.5466,3.5644,3.484,3.5019,8156547
20090824,3.5198,3.5823,3.5198,3.5734,6500768
20090825,3.5823,3.6984,3.5734,3.6806,8995853
20090826,3.7163,3.7163,3.5734,3.6002,6523766
20090827,3.5912,3.6091,3.5287,3.6002,5499107
20090828,3.5912,3.627,3.5555,3.627,2632398
20090831,3.6002,3.6091,3.493,3.5734,4257486
20090901,3.5287,3.5466,3.3768,3.4215,8206227
20090902,3.5287,3.752,3.5287,3.6627,21290380
20090903,3.7074,3.9754,3.6895,3.886,19478790
20090904,3.8592,4.02,3.8592,3.9932,10044720
20090908,4.02,4.3148,4.0111,4.1451,14257740
20090909,4.163,4.3327,4.1094,4.2434,10913110
20090910,4.1808,4.3952,4.1808,4.3863,10927020
20090911,4.4042,4.431,4.1719,4.2612,10319510
20090914,4.2076,4.4667,4.2076,4.422,10410810
20090915,4.422,4.5024,4.3595,4.3774,12071940
20090916,4.4578,4.4578,4.2791,4.3148,13112320
20090917,4.288,4.3327,4.2166,4.2791,11173920
20090918,4.288,4.288,4.163,4.163,8625252
20090921,4.1183,4.2076,4.0736,4.1719,6552424
20090922,4.163,4.2166,4.1004,4.1004,4992886
20090923,4.1183,4.154,4.1004,4.1094,2886360
20090924,4.1451,4.1451,4.0111,4.1094,6899810
20090925,4.1094,4.1808,4.0826,4.0826,3825826
20090928,4.163,4.4667,4.163,4.3416,10218960
20090929,4.3774,4.4399,4.3416,4.4042,6173200
20090930,4.4488,4.5114,4.3774,4.4399,8612521
20091001,4.431,4.431,4.288,4.3595,6434587
20091002,4.2612,4.3238,4.2344,4.2523,5853315
20091005,4.288,4.3416,4.2344,4.2791,2925106
20091006,4.3416,4.431,4.297,4.3506,3664595
20091007,4.3684,4.3684,4.2791,4.3327,2476008
20091008,4.3595,4.556,4.3327,4.556,16707730
20091009,4.5114,4.7794,4.4667,4.565,16710960
20091013,4.5739,4.6454,4.4131,4.4131,7777252
20091014,4.5139,4.5228,4.4153,4.4422,11285940
20091015,4.4153,4.478,4.4064,4.4422,3456126
20091016,4.4064,4.5049,4.4064,4.5049,4731646
20091019,4.5228,4.5497,4.4601,4.478,4063567
20091020,4.4691,4.478,4.3079,4.3168,5398586
20091021,4.3168,4.3437,4.2541,4.2631,3677068
20091022,4.272,4.272,4.1914,4.2093,4362958
20091023,4.2183,4.2183,4.1556,4.2004,3803585
20091026,4.1735,4.2183,4.1198,4.1198,4657076
20091027,4.1198,4.1198,3.9944,4.0034,7072121
20091028,3.9496,3.9854,3.7257,3.7615,9095772
20091029,3.8511,3.9944,3.8511,3.9317,5337534
20091030,3.9675,4.0123,3.869,3.9317,5974383
20091102,3.9138,3.9407,3.8511,3.8959,3137823
20091103,3.8959,4.1287,3.869,4.1019,8893865
20091104,4.1287,4.1377,4.0123,4.0392,6853452
20091105,4.0302,4.1108,4.0302,4.1108,2117866
20091106,4.0481,4.1377,4.0302,4.1287,4152026
20091109,4.1735,4.2362,4.0571,4.0571,3413592
20091110,4.0392,4.1108,3.9944,4.1108,3277860
20091111,4.1198,4.2004,4.0929,4.1108,2005537
20091112,4.0392,4.1019,4.0302,4.0661,1931524
20091113,4.0929,4.2004,4.075,4.1735,3211812
20091116,4.2004,4.2273,4.1198,4.2093,3855559
20091117,4.1825,4.2452,4.1735,4.2093,3319784
20091118,4.2093,4.4959,4.1377,4.4601,9732829
20091119,4.487,4.5586,4.3168,4.4243,8774006
20091120,4.3885,4.3885,4.2631,4.3079,4632435
20091123,4.3437,4.4512,4.3347,4.4422,3776635
20091124,4.4064,4.4064,4.29,4.29,3019871
20091125,4.2989,4.3616,4.2631,4.281,3031256
20091126,4.2362,4.2362,4.1019,4.1198,1850646
20091127,4.0302,4.1377,4.0123,4.1287,3146461
20091130,4.1198,4.1646,4.0123,4.0123,3710373
20091201,4.0481,4.1377,4.0481,4.1198,3533106
20091202,4.1108,4.2004,4.1019,4.2004,3454077
20091203,4.1735,4.272,4.084,4.084,4241111
20091204,4.1467,4.1646,4.0571,4.075,2495001
20091207,4.075,4.281,4.075,4.2362,3359440
20091208,4.1825,4.1914,4.1019,4.1198,2744962
20091209,4.1108,4.1287,4.0392,4.0392,1807341
20091210,4.0392,4.1198,4.0302,4.1019,3314178
20091211,4.1019,4.1735,4.075,4.1556,3178813
20091214,4.1556,4.1914,4.1198,4.1556,3617776
20091215,4.1556,4.2541,4.1287,4.2362,5038418
20091216,4.2452,4.2989,4.2273,4.272,2218852
20091217,4.2631,4.281,4.2004,4.2093,3390763
20091218,4.2183,4.281,4.2183,4.2631,5472202
20091221,4.2541,4.3706,4.2541,4.272,2445743
20091222,4.272,4.2989,4.2362,4.281,2796874
20091223,4.272,4.3526,4.2541,4.2631,3297790
20091224,4.2541,4.3258,4.2541,4.3258,763827
20091229,4.272,4.3258,4.272,4.3079,1745621
20091230,4.3079,4.3347,4.2631,4.2989,1885135
20091231,4.3079,4.3347,4.272,4.2989,1284126
20100104,4.3258,4.3616,4.29,4.3616,3438919
20100105,4.3616,4.3706,4.3079,4.3437,4267259
20100106,4.3706,4.5049,4.3616,4.4691,5536861
20100107,4.5049,4.6572,4.4959,4.5228,10615200
20100108,4.5497,4.7019,4.5407,4.6392,4871302
20100111,4.684,4.8273,4.6482,4.693,6128426
20100112,4.6392,4.8004,4.6392,4.7825,5045147
20100113,4.805,5.057,4.805,5.003,7214292
20100114,5.039,5.075,4.787,4.904,9677932
20100115,4.868,5.057,4.841,5.012,6713576
20100118,4.994,5.021,4.949,4.958,1342663
20100119,4.949,5.021,4.886,4.976,10993150
20100120,4.976,4.985,4.787,4.805,6903976
20100121,4.805,4.832,4.6251,4.6611,7822910
20100122,4.5891,4.6521,4.4991,4.5171,4274487
20100125,4.5351,4.733,4.5261,4.7061,5668289
20100126,4.6881,4.823,4.6341,4.7151,7531498
20100127,4.724,4.769,4.5351,4.5621,5769630
20100128,4.6071,4.6971,4.5261,4.6251,10697980
20100129,4.6431,4.6791,4.5261,4.5351,7193814
20100201,4.5621,4.6701,4.5441,4.6521,5435142
20100202,4.6791,4.949,4.6521,4.94,8093049
20100203,4.913,5.075,4.85,4.931,9504528
20100204,4.886,4.895,4.733,4.76,6540919
20100205,4.6971,4.958,4.6701,4.904,9329449
20100208,4.877,4.931,4.751,4.805,6611679
20100209,4.859,4.904,4.787,4.832,3842297
20100210,4.832,4.922,4.805,4.877,3479413
20100211,4.877,5.03,4.85,5.021,4918270
20100212,4.949,4.976,4.841,4.886,4264489
20100216,4.886,4.904,4.85,4.895,1889568
20100217,4.886,4.931,4.85,4.877,2709668
20100218,4.868,4.967,4.868,4.904,2428901
20100219,4.886,4.922,4.877,4.895,2779441
20100222,4.904,4.949,4.85,4.868,1635489
20100223,4.841,4.859,4.769,4.805,3651292
20100224,4.832,4.94,4.823,4.931,4382340
20100225,5.057,5.4079,5.057,5.2819,18722280
20100226,5.2729,5.2909,5.111,5.12,6192249
20100301,5.129,5.2999,5.129,5.2729,4735283
20100302,5.2999,5.3269,5.2729,5.3179,2501267
20100303,5.3269,5.4169,5.3089,5.3899,3535182
20100304,5.4439,5.4529,5.3449,5.4349,6663054
20100305,5.4529,5.5789,5.4529,5.5519,5248336
20100308,5.5789,5.6149,5.4619,5.4799,2609065
20100309,5.4079,5.4079,5.21,5.2819,8800228
20100310,5.2549,5.3449,5.2549,5.3179,3407307
20100311,5.2729,5.3359,5.2729,5.2909,2027127
20100312,5.2999,5.3179,5.2549,5.3179,2951342
20100315,5.3269,5.3449,5.2639,5.2999,1811890
20100316,5.3179,5.3179,5.2369,5.2459,1795077
20100317,5.2459,5.2909,5.2459,5.2909,1842027
20100318,5.2909,5.3089,5.201,5.201,2642204
20100319,5.2549,5.2999,5.219,5.2819,7975953
20100322,5.2819,5.2819,5.2369,5.2459,1821602
20100323,5.2729,5.2999,5.2459,5.2819,1933510
20100324,5.2549,5.2909,5.183,5.21,3773440
20100325,5.219,5.4619,5.219,5.3629,15395890
20100326,5.3989,5.4169,5.2459,5.2909,5303286
20100329,5.3179,5.4079,5.2999,5.3989,3672742
20100330,5.4439,5.5069,5.3629,5.4979,3192035
20100331,5.4619,5.6059,5.4349,5.6059,5413828
20100401,5.4439,5.4709,5.12,5.138,14895340
20100405,5.138,5.156,4.922,5.03,7707437
20100406,4.949,5.093,4.841,5.066,16392930
20100407,5.012,5.057,4.949,4.985,11795380
20100408,4.985,5.039,4.904,4.94,6854747
20100409,4.922,4.958,4.904,4.922,3193331
20100412,4.94,4.967,4.922,4.949,2117943
20100413,4.949,4.949,4.85,4.859,4668142
20100414,4.895,4.913,4.823,4.85,5884624
20100415,4.868,4.904,4.823,4.886,13400610
20100416,4.904,4.904,4.724,4.787,8382265
20100419,4.751,4.787,4.6971,4.751,3373770
20100420,4.769,4.967,4.769,4.967,9017237
20100421,4.949,4.976,4.823,4.886,7397010
20100422,4.823,4.85,4.742,4.796,8883433
20100423,4.796,4.796,4.733,4.733,6310164
20100426,4.76,4.787,4.7061,4.751,10925110
20100427,4.724,4.751,4.5711,4.6071,7621436
20100428,4.6341,4.724,4.5711,4.6611,6126995
20100429,4.6791,4.94,4.6701,4.922,7350197
20100430,4.949,4.967,4.742,4.769,4525263
20100503,4.841,4.841,4.742,4.76,2615185
20100504,4.76,4.76,4.6251,4.6791,4819540
20100505,4.5981,4.6521,4.5531,4.5621,5842571
20100506,4.5441,4.6161,4.3281,4.4721,9483763
20100507,4.4721,4.5981,4.3641,4.5351,6323313
20100510,4.6611,4.733,4.6521,4.724,3182204
20100511,4.6791,4.76,4.6251,4.724,3909552
20100512,4.8009,4.9275,4.7557,4.9004,10343210
20100513,4.9275,4.9727,4.9004,4.9727,3691195
20100514,4.9275,4.9456,4.7647,4.8732,4856801
20100517,4.8551,4.8732,4.6291,4.7105,3508129
20100518,4.7376,4.819,4.5839,4.602,6771231
20100519,4.5839,4.6472,4.5025,4.5116,6639893
20100520,4.4302,4.4573,4.3398,4.4031,8702740
20100521,4.3579,4.593,4.3398,4.5477,8174673
20100525,4.3669,4.5116,4.3036,4.4754,7014409
20100526,4.5387,4.593,4.3217,4.3398,7060380
20100527,4.4121,4.5568,4.4031,4.4935,10139640
20100528,4.5025,4.5116,4.3669,4.4212,7322680
20100531,4.4664,4.4754,4.3669,4.385,1742043
20100601,4.394,4.394,4.159,4.168,11841590
20100602,4.3217,4.4031,4.2765,4.3669,12338710
20100603,4.394,4.4302,4.3127,4.4212,11301440
20100604,4.3579,4.3579,4.2494,4.2946,6899321
20100607,4.3127,4.3217,3.9962,4.0414,6519403
20100608,4.0866,4.1138,3.942,4.0686,6602930
20100609,4.1228,4.1771,4.0505,4.0595,4528313
20100610,4.1228,4.1951,4.0866,4.1409,3306299
20100611,4.1138,4.2042,4.0776,4.1771,3719076
20100614,4.2494,4.3398,4.1771,4.2132,5799017
20100615,4.2675,4.385,4.2403,4.3669,3858953
20100616,4.4031,4.4664,4.4031,4.4664,3280268
20100617,4.4754,4.5839,4.4483,4.5839,9737904
20100618,4.5658,4.611,4.4935,4.5839,14741840
20100621,4.6201,4.6562,4.611,4.6562,4781088
20100622,4.6562,4.6653,4.5116,4.5839,9907810
20100623,4.5839,4.6382,4.5116,4.6201,5311118
20100624,4.5658,4.5839,4.5116,4.5477,3184835
20100625,4.5387,4.6382,4.5206,4.5839,2812019
20100628,4.5839,4.6291,4.5297,4.5387,1341172
20100629,4.4573,4.4935,4.2584,4.3127,6160136
20100630,4.2946,4.5025,4.2765,4.376,5201206
20100702,4.394,4.5658,4.385,4.5116,5322898
20100705,4.5206,4.5206,4.4212,4.4483,1435729
20100706,4.5116,4.593,4.4754,4.4935,4160462
20100707,4.5206,4.5477,4.4302,4.5206,3118559
20100708,4.5206,4.5297,4.4031,4.4393,3904781
20100709,4.4121,4.4302,4.3308,4.376,4097701
20100712,4.376,4.385,4.3036,4.3217,5404696
20100713,4.3488,4.4031,4.3127,4.3488,7769635
20100714,4.3534,4.3534,4.2716,4.2716,3395786
20100715,4.317,4.3352,4.2625,4.317,4411883
20100716,4.3352,4.3352,4.2716,4.3079,3684271
20100719,4.3261,4.3443,3.9171,4.0262,16431190
20100720,4.0262,4.2534,3.9717,4.2261,13272100
20100721,4.2989,4.3716,4.1898,4.3443,8167009
20100722,4.3716,4.4443,4.3261,4.4079,4124219
20100723,4.4079,4.4988,4.4079,4.4624,4828484
20100726,4.4352,4.5352,4.4079,4.5261,3600377
20100727,4.5442,4.5715,4.3897,4.3897,3790522
20100728,4.3988,4.3988,4.2898,4.317,3185987
20100729,4.3261,4.3625,4.2352,4.317,4695658
20100730,4.2989,4.2989,4.2171,4.2352,2795960
20100803,4.2716,4.3079,4.1443,4.1534,10065050
20100804,4.1716,4.208,4.1534,4.208,3018229
20100805,4.2171,4.3716,4.1807,4.3625,4015621
20100806,4.3079,4.4352,4.2625,4.4079,4097252
20100809,4.3988,4.4352,4.3716,4.4079,9894006
20100810,4.3625,4.4261,4.3352,4.3716,2217093
20100811,4.3261,4.3261,4.2352,4.2352,3124897
20100812,4.1625,4.3079,4.1171,4.3079,6870443
20100813,4.3079,4.317,4.1807,4.1989,2802716
20100816,4.1625,4.1716,4.1262,4.1353,1215330
