Date,Open,High,Low,Close,Volume
20131023,412.0528,412.8207,404.6907,407.8524,47663
20131024,408.4034,412.8207,408.4034,411.0140,24583
20131025,411.0140,428.1772,410.5533,422.8566,54981
20131028,423.2270,431.3027,420.9596,427.7978,29300
20131029,427.8611,427.9514,422.6669,424.1213,17046
20131030,420.0473,424.5639,411.0140,415.1512,24562
20131031,415.5306,423.6516,408.2589,411.0140,47231
20131101,406.4974,411.0140,391.1408,392.7216,57674
20131104,388.4308,388.4308,377.1392,382.9928,63479
20131105,382.9928,394.0766,382.2250,393.7514,31160
20131106,385.7208,386.5790,377.5909,385.6305,98227
20131107,386.6242,388.8825,385.6305,387.7443,93679
20131108,386.9403,387.9792,379.3975,379.3975,64169
20131111,380.2196,386.6242,379.6143,384.9349,56991
20131112,386.1454,386.1454,380.3009,383.4625,42779
20131113,383.9142,383.9142,376.2359,377.5909,70979
20131114,379.8853,385.5402,379.7950,382.0533,33431
20131115,384.8175,386.8410,384.2394,386.4887,65771
20131118,384.8356,385.7389,383.0109,385.6124,36501
20131119,385.9918,385.9918,377.8438,379.6234,42855
20131120,381.1048,383.6161,377.7987,382.5592,34354
20131121,383.9051,384.8717,383.1825,383.6703,53632
20131122,384.8085,384.8085,381.0235,382.5863,20040
20131125,383.0109,383.0109,378.1329,380.3009,36466
20131126,381.2042,382.3334,378.2232,378.9459,578984
20131127,376.0462,376.6876,363.3635,365.8476,82277
20131128,365.8476,368.5576,365.0346,366.2993,15632
20131129,367.5549,373.0743,366.7510,372.9026,38023
20131202,373.0743,376.2720,371.7735,374.1944,35448
20131203,373.9234,376.6605,368.5215,374.8899,28792
20131204,376.9947,377.5909,372.1709,373.9595,31920
20131205,372.1800,377.2296,372.1800,377.1663,26102
20131206,378.3948,378.9459,374.8899,375.8023,19552
20131209,375.8113,375.8113,369.4609,373.9776,16698
20131210,373.9776,378.4852,371.5386,372.8484,38641
20131211,374.4834,374.4834,369.8313,371.6831,21575
20131212,370.3552,374.2034,364.9895,374.2034,43384
20131213,373.3904,373.5169,367.8621,370.4004,15551
20131216,368.6028,372.1709,365.7663,365.8476,41469
20131217,367.5911,371.7825,365.2334,370.4185,15755
20131218,372.8846,379.3072,370.3733,377.5909,59385
20131219,376.7869,383.9142,373.0743,382.1075,67806
20131220,381.8365,382.1166,374.3389,380.9332,68592
20131223,381.2132,383.9142,378.5394,380.0931,10660
20131224,378.4942,382.0082,377.5909,382.0082,4109
20131227,379.9124,383.6432,379.3975,380.3009,12261
20131230,379.3975,384.0948,378.6749,383.9503,15256
20131231,384.5013,385.3324,381.5384,383.1102,14613
20140102,382.3785,384.3658,380.9242,384.3658,6656
20140103,383.0109,384.8175,382.6586,384.7272,9748
20140106,385.5763,388.0424,379.3524,387.8888,23934
20140107,387.9340,388.1689,386.6242,387.5365,16288
20140108,389.3161,393.0468,386.6242,393.0468,30008
20140109,396.9853,400.2644,393.8598,396.4433,25365
20140110,397.4641,399.2707,395.2058,396.7143,16983
20140113,396.5608,399.8489,374.8899,377.1392,31942
20140114,380.3009,388.8825,380.3009,383.7967,34548
20140115,385.7208,391.4118,384.8175,387.5365,38347
20140116,387.5365,391.1408,383.6432,388.7018,43983
20140117,392.0367,394.3575,391.1213,391.4819,25810
20140120,394.2466,396.8356,393.6178,395.2729,8340
20140121,396.4842,404.0662,388.1995,389.7159,27196
20140122,392.0182,396.0681,391.5004,393.2665,18574
20140123,390.7977,396.2715,390.7977,393.4976,12122
20140124,395.6983,395.6983,391.6484,392.5730,8473
20140127,391.4357,392.0459,386.4981,387.4228,16962
20140128,388.8467,398.5184,388.8467,394.8199,25521
20140129,392.8596,395.7445,388.3474,394.8106,10716
20140130,396.2715,400.2752,390.1967,394.8199,20261
20140131,393.8952,397.1962,393.0630,396.2993,21808
20140203,397.5938,402.2077,390.2244,396.2623,28247
20140204,399.4430,399.4430,388.3474,394.2188,30673
20140205,391.3155,393.5716,386.8310,390.9456,47449
20140206,392.6100,396.8541,390.2337,396.4472,30926
20140207,396.4472,398.5184,394.6719,397.2054,17048
20140210,398.5184,400.3677,397.1315,398.4999,25257
20140211,397.5938,403.1416,395.9849,402.1985,34778
20140212,401.2923,410.5849,401.2923,406.5627,37867
20140213,406.5627,410.4925,402.2170,405.9155,59677
20140214,402.2170,406.6090,398.5184,401.2923,35804
20140218,400.3677,404.8614,399.7389,402.8180,50124
20140219,403.1416,409.4476,403.0769,406.8124,37975
20140220,409.1425,409.4846,404.6025,408.6432,38494
20140221,411.9164,414.3112,408.6894,413.9968,42005
20140224,413.3126,417.4966,412.1291,416.4009,44235
20140225,416.0865,417.4365,409.6603,410.9548,27370
20140226,409.9284,415.1619,404.9909,407.7648,44558
20140227,407.8387,416.1790,407.8387,415.6242,113793
20140228,414.8013,432.7115,413.6455,425.2959,537005
20140303,422.5497,425.3329,418.3010,423.4836,50846
20140304,426.8955,428.7910,424.4082,428.7910,34687
20140305,429.2348,432.2908,425.7952,431.5927,29030
20140306,433.3587,437.3439,429.4937,432.7022,96830
20140307,433.8303,442.7345,432.1752,442.5219,112460
20140310,441.3013,451.2135,437.2514,440.3582,251328
20140311,440.1271,448.4488,436.3360,442.3277,79284
20140312,440.6633,444.6208,440.4137,442.3462,30743
20140313,440.9777,444.8427,440.7558,442.9010,79180
20140314,444.2879,444.2879,441.1626,441.7452,35092
20140317,441.3661,442.4386,438.2963,440.9500,15011
20140318,440.7373,440.7373,435.5039,437.3531,37369
20140319,436.6042,436.9186,433.5252,435.4022,24311
20140320,433.9320,440.4969,433.9320,437.3531,36623
20140321,443.7146,443.7146,434.2279,434.2279,44508
20140324,434.5792,441.0517,434.5792,436.5765,30975
20140325,438.1298,442.9657,438.1298,442.4386,80080
20140326,441.0517,443.4188,435.5039,436.5210,19623
20140327,437.8155,446.0632,437.4641,445.1756,31884
20140328,443.8256,443.8256,440.1271,441.7267,15485
20140331,441.9763,447.0248,440.0346,443.8256,41714
20140401,444.8519,446.7844,442.4571,444.7502,25830
20140402,443.9366,443.9366,441.0517,441.9763,55175
20140403,442.8085,447.5241,439.4428,443.8256,39949
20140404,446.2204,446.2204,443.8256,444.7502,22230
20140407,445.4715,445.4715,440.1086,440.7743,8150
20140408,441.3383,441.3383,436.4285,437.8155,16458
20140409,439.3596,440.1271,436.1419,437.1682,12612
20140410,437.8155,437.8155,430.5108,432.2492,7769
20140411,432.2492,432.6190,427.1821,429.9653,12140
20140414,433.6454,435.5039,429.0314,434.5792,15415
20140415,435.5039,435.5039,432.7300,434.5792,18281
20140416,436.3360,436.3360,434.3943,435.1525,12277
20140417,434.6717,438.0004,434.6208,437.1590,7403
20140421,437.6028,437.6028,435.0138,435.4484,3629
20140422,435.4484,439.4058,435.4484,436.4378,26731
20140423,439.1469,439.1469,432.9149,433.6546,22589
20140424,434.3943,437.6120,434.1724,437.6120,15173
20140425,437.3439,441.9763,436.0494,441.7174,12555
20140428,440.9222,448.4488,440.1363,447.7461,12102
20140429,446.0077,446.7752,444.7502,444.9814,119914
20140430,445.2588,446.3591,441.5787,441.8839,72443
20140501,443.5482,447.1173,442.5311,445.2126,107106
20140502,436.4285,459.5444,434.5792,459.5352,33329
20140505,460.1547,467.0340,454.8750,463.4187,28984
20140506,463.4187,467.2651,461.5786,463.6868,19615
20140507,464.9998,465.5361,461.6341,462.5033,19532
20140508,462.3276,462.3276,449.5399,451.6203,16822
20140509,454.5236,466.2388,454.3942,462.8731,26826
20140512,461.4399,462.1149,459.5537,460.3026,6784
20140513,458.8972,463.7515,458.8972,463.7515,16877
20140514,463.2430,469.5120,462.2444,469.5120,32829
20140515,468.0511,489.5859,468.0511,485.6747,73002
20140516,483.9456,483.9456,472.0733,473.7284,33251
20140520,472.1195,475.8088,461.3937,464.1676,36098
20140521,462.3276,470.0668,459.9420,468.4672,23487
20140522,469.5860,478.5550,469.5860,473.5064,34964
20140523,471.5739,477.5748,466.9415,472.9794,21315
20140526,472.9517,474.8934,471.5647,474.3386,3092
20140527,475.7256,475.7256,465.4529,467.8754,19444
20140528,469.7154,475.2632,466.4145,474.6530,16802
20140529,475.2632,475.2632,462.3183,466.9138,26288
20140530,465.0922,466.7473,451.5093,451.5093,52903
20140602,460.4691,469.7247,456.7705,466.9323,31239
20140603,468.4117,470.9360,460.4043,469.7154,31901
20140604,470.2240,475.0783,462.3183,475.0783,86489
20140605,472.0270,473.8763,468.5596,473.8670,23699
20140606,472.9979,473.8763,466.7104,470.1777,27341
20140609,469.3271,471.6942,461.4862,464.9166,47656
20140610,463.2337,480.8111,463.2337,476.7704,60343
20140611,474.4496,478.0372,467.6442,474.3386,23191
20140612,476.0954,477.1125,468.7908,469.4103,13245
20140613,471.3798,472.7760,469.3086,472.0825,12942
20140616,472.0825,472.0825,463.8717,464.1769,12710
20140617,466.8491,471.0931,459.4057,471.0931,58298
20140618,471.9253,471.9253,460.4691,467.4593,15306
20140619,467.8662,469.4843,461.7081,463.2522,12721
20140620,464.9073,467.0432,459.1931,459.1931,34735
20140623,460.4691,462.7622,453.9966,456.2157,15748
20140624,458.5643,462.1889,452.4155,453.9781,18122
20140625,454.9212,462.5680,453.6175,460.4691,24496
20140626,461.9207,467.8662,459.5907,467.0802,19695
20140627,469.4935,469.4935,461.4307,467.8477,15324
20140630,467.6535,469.0867,464.0012,468.0696,37010
20140702,468.7908,473.1273,467.8754,470.1870,26436
20140703,470.7510,472.6095,468.7908,470.7325,17589
20140704,471.4722,471.5832,467.4963,467.4963,57906
20140707,467.7922,472.2119,465.0922,472.2119,14600
20140708,471.1764,471.1764,463.5851,464.1584,16588
20140709,465.0922,470.6401,463.2430,469.3641,16622
20140710,471.3058,479.2947,469.6230,469.6230,65208
20140711,470.1870,474.9119,466.1556,472.8777,26773
20140714,475.0321,475.8180,470.5476,475.6146,11013
20140715,473.7284,476.9276,472.4893,474.4588,20921
20140716,474.6530,475.7071,471.5647,475.2632,11285
20140717,475.9475,477.1125,473.7746,476.6410,15176
20140718,474.3479,476.1879,473.1088,474.3386,9174
20140721,472.4986,474.3386,470.5476,472.4893,11480
20140722,472.1010,473.0904,461.6341,469.7339,22155
20140723,471.5647,472.5356,470.6771,471.5647,36642
20140724,470.7418,472.0917,469.8264,470.2610,8511
20140725,470.5476,472.1195,469.0035,472.1195,11166
20140728,472.3969,472.4893,467.7644,470.7973,10208
20140729,472.0733,472.4893,468.7815,470.6308,36856
20140730,472.2582,472.4893,468.6521,471.5647,15788
20140731,470.5753,475.2540,468.3285,474.6622,38409
20140801,476.1879,485.4343,475.0044,478.9618,36890
20140805,480.1083,487.8198,465.8782,470.8712,42160
20140806,471.5647,478.9618,470.0391,471.3613,42606
20140807,470.7695,474.3386,464.1676,467.8569,24724
20140808,469.7154,473.4140,467.5055,471.2966,51310
20140811,471.3058,474.3571,470.6031,471.5555,50511
20140812,473.1181,473.1181,471.1116,471.1116,3739
20140813,472.9517,473.2845,467.8662,470.6123,12255
20140814,470.3534,470.8065,465.7857,468.9850,16572
20140815,469.7154,469.9466,462.3183,467.6258,21118
20140818,468.5504,468.5504,461.7173,462.3183,18625
20140819,462.4200,464.1676,460.4691,462.2629,16897
20140820,462.3183,463.4464,460.0992,463.1505,14561
20140821,464.1676,474.3201,464.1676,468.7723,18481
20140822,467.3761,470.0945,462.8454,467.5703,16337
20140825,466.9415,468.5042,463.5851,464.9998,17852
20140826,464.6947,473.7284,464.6947,469.9743,25347
20140827,471.5647,471.5647,465.6378,466.8491,16991
20140828,465.1107,468.7908,456.6873,459.9050,29784
20140829,461.3937,465.0922,460.0715,463.2522,45537
20140902,464.2786,469.7062,462.4478,463.8717,9253
20140903,466.5254,467.4038,462.3183,462.3183,20014
20140904,462.3183,465.0922,458.7862,460.4691,34078
20140905,464.0659,465.4529,460.4506,461.3290,59132
20140908,462.5772,468.6983,461.8560,466.6549,40717
20140909,469.4843,469.4843,463.1690,464.1029,36291
20140910,464.0104,468.6983,463.4094,468.2822,18990
20140911,469.7154,470.4644,465.7210,466.2665,10585
20140912,465.5916,467.6350,465.0922,466.9230,12685
20140915,464.9998,464.9998,460.9499,461.6434,15815
20140916,463.0488,464.1676,459.8680,462.1796,22662
20140917,465.5268,466.5347,457.6952,459.1468,16955
20140918,458.8694,460.2287,454.6531,456.3914,12321
20140919,457.1404,457.3253,453.0720,453.0720,34165
20140922,456.2065,460.8574,454.1815,458.6198,18788
20140923,458.2592,465.0830,458.2407,462.6327,17035
20140924,465.0922,466.2111,461.4307,462.7159,25991
20140925,463.9549,465.0922,461.9716,462.2259,30306
20140926,463.7608,463.7608,460.7649,462.7991,22837
20140929,463.6683,464.1676,457.6952,459.4150,34179
20140930,459.5444,463.9734,459.5444,463.9734,22737
20141001,462.3553,462.5310,458.9896,459.5444,20150
20141002,462.1427,465.5453,459.4797,462.5772,24693
20141003,463.2337,467.3114,463.1320,464.6022,22126
20141006,464.1399,469.9836,463.9457,466.2850,32600
20141007,466.2665,469.2069,465.4621,465.4621,37181
20141008,466.9230,470.5846,465.0922,470.5846,19284
20141009,472.6835,475.2448,470.3534,475.2448,18742
20141010,477.0570,478.9248,470.6216,470.6216,21277
20141014,471.5647,476.1417,470.6678,475.6701,29036
20141015,476.1879,479.8864,461.3845,462.0409,42109
20141016,462.0317,466.6641,461.5231,464.6484,111558
20141017,466.0261,469.0682,460.4691,463.2615,24715
20141020,463.9087,467.5240,463.9087,464.1676,12489
20141021,464.6299,473.3677,463.8162,468.4857,38317
20141022,468.4764,475.0044,466.0354,470.7880,26014
20141023,469.9558,472.9517,463.7515,466.9323,19582
20141024,466.0169,475.2632,466.0169,472.1935,39953
20141027,472.1935,472.1935,466.0169,468.0973,10006
20141028,469.7062,469.7062,465.4251,465.4436,10736
20141029,465.7950,472.3506,465.4344,471.2966,10630
20141030,472.8130,472.8130,469.5120,470.1500,7830
20141031,474.4126,476.1232,464.0751,476.1232,42553
20141103,472.9517,484.9997,468.3470,480.3395,31312
20141104,479.3964,507.1355,479.3964,504.8516,64761
20141105,505.9612,511.6200,499.7661,506.8766,39275
20141106,506.3310,510.5104,499.0911,500.9127,32983
20141107,500.9127,500.9127,492.8313,498.5733,27610
20141110,503.8345,510.4919,499.7661,506.7934,34055
20141111,503.8345,510.4919,499.7661,506.7934,34055
20141112,503.9270,509.4286,495.8364,499.3038,29111
20141113,501.2548,511.3241,501.2548,509.6135,17698
20141114,509.6135,513.3583,508.2081,510.6583,31922
20141117,511.3241,513.1734,507.6255,510.3902,23338
20141118,511.8789,515.4849,510.3994,514.4031,33619
20141119,516.8627,526.1183,515.0041,525.2861,29835
20141120,529.8076,539.9878,524.2690,537.1584,35791
20141121,539.4608,539.4608,528.4206,534.1164,58997
20141124,536.1968,536.1968,527.9675,529.5949,33400
20141125,531.4257,538.1385,528.9292,535.3646,49377
20141126,534.4308,541.6337,531.6661,536.2800,20176
20141127,534.9948,539.0632,534.9948,537.2139,4170
20141128,540.6628,544.6110,537.2139,537.2139,17302
20141201,540.9125,551.7307,538.4159,551.4256,26130
20141202,551.9156,559.4052,551.9156,552.4704,47289
20141203,553.8574,566.8023,550.1681,558.7117,39626
20141204,560.3298,568.7255,558.0090,568.7255,34491
20141205,566.8208,573.7740,554.8560,556.1690,41901
20141208,555.7066,564.8513,553.8574,556.9549,31046
20141209,555.7806,557.2693,548.3095,552.9327,25483
20141210,552.9327,561.1897,552.4704,561.1897,18145
20141211,562.1791,564.5231,554.7820,559.5716,34504
20141212,558.5730,565.6742,558.5730,565.6742,36059
20141215,564.9068,564.9253,556.6405,560.3391,38916
20141216,562.1699,564.0284,557.9628,563.1037,61441
20141217,564.9438,564.9438,559.4052,563.1037,57298
20141218,565.8869,565.8869,549.8814,558.9429,77322
20141219,559.2203,570.9631,559.2110,570.9631,80466
20141222,568.1153,571.4116,562.3085,565.0640,22656
20141223,563.1222,568.4204,562.1791,568.4204,22291
20141224,567.7269,568.1939,564.0191,566.8485,5490
20141229,570.9539,572.3501,564.0792,570.5008,17927
20141230,570.4916,570.4916,560.3298,564.0284,47171
20141231,564.8605,564.8698,560.3298,562.9003,10913
20150102,564.0284,564.0284,551.0187,551.0187,26149
20150105,550.0664,559.3220,546.9226,559.3220,42025
20150106,557.4542,560.4223,550.4362,558.5638,27711
20150107,561.2452,561.2452,556.6313,557.5559,16687
20150108,558.4806,560.6257,549.2619,552.8865,27489
20150109,553.8574,557.5652,553.8574,557.5652,16381
20150112,558.9336,558.9429,547.3942,553.3950,33363
20150113,553.0437,558.3326,552.0821,557.5374,22335
20150114,554.7820,571.2868,554.7820,571.2868,29965
20150115,575.0870,575.0963,564.0191,571.9155,56468
20150116,572.5448,573.2225,564.7978,570.1539,88723
20150119,569.4949,574.2015,569.4949,572.0365,5723
20150120,574.2015,577.0254,564.8072,572.0647,40292
20150121,570.4362,585.4973,568.5583,585.4973,26493
20150122,585.4973,607.1193,581.9391,605.4061,39984
20150123,601.7255,618.4433,597.2072,618.4056,31240
20150126,616.5606,616.5606,607.1475,613.2943,19253
20150127,608.8230,629.7390,608.3241,625.1172,33868
20150128,632.8642,646.6827,629.4378,631.8099,36804
20150129,625.9738,636.8036,619.3846,629.1836,27382
20150130,629.1836,638.8227,629.1836,635.3869,32663
20150202,635.3869,636.3282,618.8198,621.2484,41594
20150203,622.1144,623.1498,607.6464,617.5019,40282
20150204,615.6193,620.1047,606.2062,607.3828,39910
20150205,611.4775,627.8564,611.4775,627.4234,36033
20150206,626.9151,628.6753,608.9266,611.8635,23972
20150209,614.6780,622.2085,606.7992,606.7992,23692
20150210,610.7057,614.0991,607.8394,609.8773,14262
20150211,608.2771,616.5606,608.0888,615.4875,7413
20150212,618.0385,618.0385,597.7344,597.7344,28516
20150213,602.1209,607.1475,602.1209,604.3235,26925
20150217,610.4515,652.4812,610.4515,651.2763,45905
20150218,651.0598,656.6230,638.2109,649.7419,30161
20150219,654.2038,656.1335,643.6234,649.5066,18897
20150220,614.6968,624.0911,612.4424,620.4200,85458
20150223,618.4433,623.1498,618.4433,623.1498,62844
20150224,621.3425,624.5618,612.3247,612.3247,40138
20150225,614.6780,620.6553,611.8541,613.7367,31150
20150226,615.6193,616.5606,609.9432,609.9432,30475
20150227,611.9670,618.9892,610.9127,617.5019,42306
20150302,617.9726,618.4433,611.7411,613.7367,42586
20150303,613.7367,625.0325,613.3696,622.2744,61424
20150304,622.4909,624.4677,618.5374,623.6205,41856
20150305,623.6205,625.0325,620.3259,622.2085,14638
20150306,618.4621,626.1620,618.4433,626.1620,25500
20150309,630.6333,630.6803,624.3359,630.5956,34179
20150310,630.6803,654.6650,630.6803,653.0083,54525
20150311,649.6196,666.9115,649.5160,666.2244,40230
20150312,663.6263,667.3916,644.5459,644.5459,43777
20150313,642.0138,649.5254,632.5630,646.1838,41381
20150316,654.1473,666.4503,645.1013,657.2913,45512
20150317,657.5172,674.9221,657.5172,672.9077,33984
20150318,668.9165,677.1059,665.4995,673.0395,48528
20150319,671.6275,678.1131,662.6850,666.9492,38421
20150320,649.5066,667.5516,649.5066,661.6684,85677
20150323,664.5676,676.6824,664.5676,670.0084,23292
20150324,670.2155,676.7859,670.2155,676.7106,16285
20150325,676.6259,687.0086,674.8468,680.5700,31600
20150326,680.6359,693.7484,672.4276,690.8397,38092
20150327,689.9643,695.6310,677.7460,684.3352,23440
20150330,687.1403,687.1403,679.3086,679.3086,30906
20150331,680.5700,680.5700,665.6972,668.3329,41839
20150401,668.4364,678.2167,664.3323,667.3916,24051
20150402,669.2554,669.2554,656.1146,663.2780,21960
20150406,662.6662,675.3928,655.1545,657.5078,40294
20150407,657.6113,670.2155,657.0371,660.7836,32613
20150408,660.7930,666.4503,659.8611,663.7863,27825
20150409,665.5184,666.6762,655.1545,659.2680,27686
20150410,660.2094,660.9153,653.4790,653.7519,18557
20150413,655.9829,658.8539,650.5609,654.6744,23843
20150414,653.2907,657.0371,649.4784,657.0371,19617
20150415,660.3317,660.3317,630.2191,631.1510,39371
20150416,628.2423,629.7390,621.3519,628.7036,35097
20150417,627.8564,627.8564,623.0463,626.4350,16715
20150420,627.8564,632.4971,617.5019,621.2013,24643
20150421,619.1681,625.7761,608.9454,613.7367,47839
20150422,612.8048,612.9554,606.1215,610.9127,40643
20150423,610.6304,624.2794,610.6209,623.1498,19059
20150424,624.2794,628.5812,623.7899,627.0845,22588
20150427,628.7977,628.7977,607.9005,609.0301,18435
20150428,610.9127,610.9127,601.4996,605.7355,19579
20150429,606.1026,613.6990,604.0600,613.6990,12598
20150430,612.8048,620.3259,603.3822,620.3259,34128
20150501,620.2223,620.2318,604.5589,605.2649,31010
20150504,607.1475,625.9738,606.9498,610.3197,21653
20150505,611.3175,616.5042,597.0001,599.8335,20407
20150506,599.8335,610.3291,599.4005,600.7089,16906
20150507,603.7211,605.2649,591.6440,595.6823,34010
20150508,593.0372,602.1115,593.0372,595.8517,17361
20150511,595.7388,597.7344,591.3334,596.7930,15018
20150512,596.7554,604.3235,585.0266,589.3096,19256
20150513,591.1452,592.0865,577.4867,583.2475,16502
20150514,583.1440,583.6146,574.2015,574.2109,30041
20150515,575.1428,586.4198,575.1428,580.6966,17735
20150519,582.6733,601.0289,580.8942,586.4386,32554
20150520,587.5682,591.5782,583.6146,590.8157,13404
20150521,594.9763,596.4824,587.2293,591.1546,14465
20150522,592.9901,592.9901,582.9087,583.7276,13199
20150525,583.7276,587.1352,579.2187,579.2187,3985
20150526,582.6639,587.2858,571.9423,581.2614,28609
20150527,583.6146,588.1518,575.1428,583.2099,20651
20150528,584.5560,586.1279,578.9081,584.4430,14316
20150529,587.3611,595.3811,586.4386,589.6296,64846
20150601,590.2038,591.1452,578.9457,589.6767,26889
20150602,587.5211,591.1357,568.5536,582.4286,33921
20150603,583.6241,586.6363,578.3903,583.6052,25550
20150604,579.8588,587.1352,577.8726,579.2187,18994
20150605,577.1384,591.1452,574.2015,587.4646,23213
20150608,589.2343,595.8517,584.5560,586.4009,17168
20150609,585.4879,597.9132,585.4784,594.8822,24377
20150610,594.8822,603.5705,594.8822,597.4990,17449
20150611,597.8379,602.9775,592.2936,593.7244,23928
20150612,593.8373,595.8517,584.7913,588.7166,21399
20150615,588.1141,599.4099,587.4552,599.4099,13974
20150616,600.5583,609.0113,597.8473,608.3147,22855
20150617,610.9127,610.9127,603.8529,605.5096,19589
20150618,608.0888,608.0888,605.3213,607.9947,34983
20150619,606.2438,621.6531,600.1253,621.2672,65870
20150622,616.7771,621.9638,611.2704,612.2682,21682
20150623,614.5180,619.6670,611.8541,617.4925,16142
20150624,617.3607,619.3093,611.8541,611.8541,18102
20150625,612.7954,614.1132,606.4697,609.0207,40888
20150626,609.0301,611.4211,602.5915,603.3822,22014
20150629,593.0278,596.3789,586.1938,592.1994,18722
20150630,592.4818,593.7620,578.9081,579.7364,40477
20150702,581.7414,614.6780,579.8494,613.4637,29411
20150703,615.1487,615.1487,607.6181,613.7367,5815
20150706,610.9033,610.9127,605.5002,606.3285,19026
20150707,606.6768,607.1475,593.0278,594.5527,17146
20150708,595.8517,596.9389,590.2038,591.3240,16368
20150709,591.2393,593.7526,578.9175,580.7907,19448
20150710,587.3799,603.1093,587.3799,602.8645,25732
20150713,601.4996,605.7638,594.4586,595.0422,9716
20150714,595.8423,611.5152,591.2487,611.5152,14487
20150715,609.0301,628.0447,609.0301,626.4350,25747
20150716,626.2938,626.2938,614.6874,622.2085,17495
20150717,624.5618,630.1438,624.5618,625.9738,9815
20150720,628.6753,628.6753,619.8082,623.1216,55861
20150721,618.9327,618.9327,610.2068,611.9294,26463
20150722,607.2228,609.0301,597.3578,598.8828,11774
20150723,601.4996,608.0888,598.5909,602.7516,18596
20150724,603.3446,604.7942,596.9907,603.3822,20643
20150727,603.3446,606.1968,592.7077,606.1685,18364
20150728,606.0650,608.4371,585.0266,608.4371,27715
20150729,607.7311,625.9267,606.3285,625.6255,26348
20150730,625.5314,625.5314,594.4398,601.4996,30290
20150731,601.4996,601.4996,587.4740,593.7244,41942
20150804,597.7344,597.7344,589.6155,591.6158,25116
20150805,593.0278,593.0278,576.4889,577.0819,36187
20150806,579.8494,584.5560,574.3333,576.8466,26169
20150807,574.1544,576.0841,570.0691,571.8953,19400
20150810,573.7497,580.8566,573.2602,574.6533,15992
20150811,576.0935,583.1440,576.0935,579.8870,18792
20150812,576.0841,579.1716,572.3189,575.3311,11839
20150813,576.0747,578.9081,573.3073,574.5780,15367
20150814,578.7669,598.4874,576.0841,594.9669,18021
20150817,591.1452,591.4840,581.7508,581.7508,10439
20150818,579.8494,592.5571,578.9081,578.9081,20294
20150819,575.1711,576.9972,571.3776,572.2530,36065
20150820,575.7735,588.3212,572.8837,572.8837,29862
20150821,573.3261,580.5930,567.8570,572.9590,38106
20150824,565.7297,578.9081,565.3720,570.1915,47811
20150825,574.8792,581.4684,569.5420,570.4362,55478
20150826,570.9257,581.2614,568.6572,578.2021,95677
20150827,576.0841,588.2083,570.4362,570.4457,35740
20150828,571.3776,585.2714,571.3776,584.8948,52441
20150831,589.2531,592.0394,572.3283,575.8582,71982
20150901,579.7270,581.9203,567.2264,570.3327,29492
20150902,572.5919,576.0841,566.6710,574.2015,29251
20150903,577.0066,577.0254,562.5010,564.7884,48989
20150904,562.9057,567.8759,553.4926,565.4943,39030
20150908,567.6123,572.1777,558.2086,561.0325,22258
20150909,570.2668,572.3095,546.9034,551.7229,41389
20150910,546.5269,556.3542,534.6663,537.4903,54018
20150911,538.9587,543.6935,538.4316,541.7262,21779
20150914,545.4632,545.9621,534.6663,534.7793,18206
20150915,536.2007,549.2567,530.2798,546.4516,40784
20150916,548.0424,576.3006,546.4327,573.8626,105806
20150917,572.9119,572.9119,552.1653,554.4339,42973
20150918,554.4245,561.9644,543.1381,544.4654,44367
20150921,546.8657,552.5513,543.1476,551.9583,22539
20150922,549.7273,553.9538,543.1381,543.1570,21840
20150923,545.0302,548.3060,541.2649,543.6747,19644
20150924,543.1381,556.3165,543.1381,553.6903,17257
20150925,555.1964,562.1809,552.4854,556.6648,31248
20150928,557.4461,564.7884,557.4461,561.7291,19936
20150929,561.0513,561.8326,555.3752,560.2606,18075
20150930,563.5741,572.1683,563.5741,572.0741,36563
20151001,571.3776,571.4058,543.1381,552.1277,35022
20151002,549.2567,565.7297,548.1271,563.3764,22382
20151005,566.6051,584.0853,566.4921,579.8494,22241
20151006,581.7320,583.1440,577.8161,577.9668,24165
20151007,579.8494,582.1274,577.3267,580.3106,14063
20151008,580.3200,583.5864,570.4739,574.4462,19496
20151009,577.4961,587.3422,577.4961,579.4823,26911
20151013,579.8494,598.2050,579.8494,595.3811,21516
20151014,597.4990,611.3552,592.0959,606.4227,24229
20151015,605.0201,614.2073,591.1452,597.7344,35378
20151016,597.7344,598.6757,587.3799,587.5023,15481
20151019,588.7825,603.8529,583.6146,598.3462,12192
20151020,599.4099,602.4409,597.7344,599.6170,11666
20151021,599.7299,602.4409,593.0184,593.8279,12668
20151022,593.0654,604.2482,593.0654,603.8529,8605
20151023,603.4105,612.7954,603.4105,606.8463,24274
20151026,604.2012,621.2954,603.3822,615.5722,16991
20151027,616.5512,622.2462,614.7062,616.1559,12595
20151028,615.6193,616.5606,606.2768,613.4543,15977
20151029,611.9482,615.6193,608.1829,615.6193,10917
20151030,621.1919,621.2390,602.7139,606.1309,30851
20151102,606.7898,618.6786,605.6602,608.7101,14161
20151103,606.4039,609.1854,601.5184,604.7001,14579
20151104,606.3097,614.6780,595.8517,597.9979,15416
20151105,597.9885,607.1475,593.2255,602.4221,11675
20151106,603.7682,611.0069,603.3822,608.5689,16464
20151109,608.8889,613.7273,604.3235,611.5999,23327
20151110,611.5999,614.6780,602.4503,604.2953,29954
20151111,605.4155,620.3259,605.4155,618.4338,13570
20151112,616.1559,624.2041,607.1475,607.6181,30356
